id,pvalue,qvalue,ppde,lsmM75,lsmD75,FC,direction,P1,P2,Descriptions
Ssc.30324.1.A1_at,0.039841845,0.445009909,0.420375376,0.4935664,1.7660702,0.280129355,UP,0,0,gb:CF366956  DB_XREF=gi:34171041  DB_XREF=841664  TID=Ssc.1611.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.1611  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.21011.1.S1_at,0.039851066,0.445009909,0.420346843,10.58214772,10.68349537,0.903618835,UP,1,2,gb:CK457069  DB_XREF=gi:40804283  DB_XREF=921336  TID=Ssc.24168.1  CNT=7  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24168  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.30971.1.A1_s_at,0.039898598,0.445009909,0.42019985,8.80186286,9.04009543,0.7880194,UP,0,0,gb:BI186198  DB_XREF=gi:14660607  DB_XREF=UNL-P-FN-av-d-06-0-UNL.s2  CLONE=UNL-P-FN-av-d-06-0-UNL  TID=Ssc.11311.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.11311  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.19631.1.S1_at,0.039921254,0.445009909,0.420129838,5.69319663,6.15375391,0.630931942,UP,3,3,"gb:BF702843  DB_XREF=gi:11988251  DB_XREF=MI-P-H2-abh-d-06-1-UM.s1  CLONE=MI-P-H2-abh-d-06-1-UM  TID=Ssc.10901.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.10901  UG_TITLE=Transcribed locus, moderately similar to NP_114122.2 ropporin 1-like (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.10323.1.A1_at,0.039958624,0.445065971,0.420014431,4.38804792,5.25051626,0.422118862,UP,3,3,"gb:NM_001001644.1  DB_XREF=gi:48675954  GEN=CRSP8  TID=Ssc.26340.1  CNT=11  FEA=FLmRNA  TIER=FL  STK=4  LL=414430  UG=Ssc.26340  DEF=Sus scrofa cofactor required for Sp1 transcriptional activation subunit 8 (CRSP8), mRNA.  PROD=cofactor required for Sp1 transcriptionalactivation subunit 8  FL=gb:NM_001001644.1 gb:AY553926.1  REP_ORG=S. scrofa"
Ssc.13599.1.A1_at,0.040068933,0.445067321,0.4196743,2.50764357,3.73324211,0.293581927,UP,3,3,"gb:CK459726  DB_XREF=gi:40831007  DB_XREF=929941  TID=Ssc.5261.1  CNT=13  FEA=EST  TIER=Stack  STK=9  UG=Ssc.5261  UG_TITLE=Transcribed locus, highly similar to NP_060855.1 hypothetical protein FLJ11301 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.22037.1.S1_at,0.040099569,0.445067321,0.419579976,7.00800043,7.41246503,0.667334006,UP,3,3,gb:CO986782  DB_XREF=gi:51346056  DB_XREF=UMC-pd10en3-007-b08  TID=Ssc.28870.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.28870  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.7659.1.A1_at,0.040134009,0.445067321,0.419474013,6.73390672,7.09834301,0.694588087,UP,0,0,gb:CF787671  DB_XREF=gi:37792232  DB_XREF=856258  TID=Ssc.22160.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.22160  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.9188.1.A1_at,0.040170279,0.445067321,0.419362502,5.30326164,5.85571606,0.57553547,UP,3,3,"gb:BF710858  DB_XREF=gi:12010335  DB_XREF=MI-P-AY1-nra-h-11-0-UI.s1  CLONE=MI-P-AY1-nra-h-11-0-UI  TID=Ssc.1540.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.1540  UG_TITLE=Transcribed locus, moderately similar to NP_112214.1 likely ortholog of rat SNF1AMP-activated protein kinase (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.8575.1.A1_at,0.040261631,0.445286228,0.419082019,3.44374276,3.98791517,0.580321853,UP,0,2,gb:BQ603073  DB_XREF=gi:21549799  DB_XREF=MI-P-NA-afp-a-09-1-UM.s1  CLONE=MI-P-NA-afp-a-09-1-UM  TID=Ssc.13661.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.13661  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.15571.1.A1_at,0.040271205,0.445286228,0.419052655,3.34744453,4.69917376,0.258792362,UP,0,0,"gb:CN027236  DB_XREF=gi:48721772  DB_XREF=UMC-p4civv1-013-e07  TID=Ssc.28209.1  CNT=16  FEA=EST  TIER=Stack  STK=12  UG=Ssc.28209  UG_TITLE=Transcribed locus, weakly similar to NP_177984.1 Arabidopsis thaliana At1g78630 gene  REP_ORG=S. scrofa"
Ssc.9096.2.A1_at,0.040274692,0.445286228,0.419041961,7.88782085,8.25847667,0.690281482,UP,3,2,"gb:BI403561  DB_XREF=gi:15182622  DB_XREF=MI-P-CP1-nwp-b-04-0-UI.s1  CLONE=MI-P-CP1-nwp-b-04-0-UI  TID=Ssc.12767.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.12767  UG_TITLE=Transcribed locus, highly similar to NP_665822.1 phosphatidylinositol transfer protein, cytoplasmic 1 (Mus musculus)  REP_ORG=S. scrofa"
Ssc.22055.1.A1_at,0.040314165,0.445488553,0.418920965,7.77701358,8.03520034,0.772450956,UP,1,0,"gb:CF176360  DB_XREF=gi:33288136  DB_XREF=800431  TID=Ssc.14371.1  CNT=6  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.14371  UG_TITLE=Transcribed locus, highly similar to XP_194040.3 similar to microtubule-associated protein 1a (Mus musculus)  REP_ORG=S. scrofa"
Ssc.10224.1.A1_at,0.040515136,0.446886222,0.418306473,6.58306155,7.47538022,0.409704681,UP,3,3,"gb:NM_214194.1  DB_XREF=gi:47523465  GEN=TNFRSF5  TID=Ssc.5915.1  CNT=21  FEA=FLmRNA  TIER=FL+Stack  STK=7  LL=397395  UG=Ssc.5915  DEF=Sus scrofa CD40 (TNFRSF5), mRNA.  PROD=CD40  FL=gb:NM_214194.1 gb:AF248545.1  REP_ORG=S. scrofa"
Ssc.26108.1.S1_at,0.040579394,0.446886222,0.418110539,6.58421362,7.21047321,0.534587643,UP,3,3,gb:CA780335  DB_XREF=gi:26018329  DB_XREF=MPL384_4_P24  CLONE=pSPORT1  TID=Ssc.21523.1  CNT=10  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.21523  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.30336.1.A1_at,0.040628244,0.446886222,0.417961762,0.90306089,3.56413598,0.069873062,UP,3,3,gb:CD572325  DB_XREF=gi:31663392  DB_XREF=PBL_19_G12  CLONE=PBL  TID=Ssc.17605.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.17605  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.18482.1.S1_at,0.04070797,0.446886222,0.417719273,5.66173214,5.96162569,0.740897085,UP,3,3,gb:CK461505  DB_XREF=gi:40832786  DB_XREF=932235  TID=Ssc.12144.1  CNT=6  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.12144  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.8906.1.A1_at,0.040730721,0.446886222,0.417650149,5.29025457,5.81901152,0.58933709,UP,1,0,gb:BF711524  DB_XREF=gi:12010999  DB_XREF=MI-P-A2-acq-h-08-1-UM.s1  CLONE=MI-P-A2-acq-h-08-1-UM  TID=Ssc.10562.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.10562  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.25255.2.S1_a_at,0.040738775,0.446886222,0.417625686,5.9484846,6.53559121,0.555933492,UP,3,3,"gb:CA780938  DB_XREF=gi:26018956  DB_XREF=mpl384-7_x15_D24  CLONE=pSPORT1  TID=Ssc.17268.1  CNT=6  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.17268  UG_TITLE=Transcribed locus, moderately similar to NP_659494.2 CDC42 effector protein (Rho GTPase binding) 5 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.24949.1.S1_at,0.040844203,0.446886222,0.417305841,3.0952642,4.57129703,0.228542559,UP,0,1,"gb:CN158780  DB_XREF=gi:46173210  DB_XREF=947593  TID=Ssc.21653.1  CNT=10  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.21653  UG_TITLE=Transcribed locus, moderately similar to NP_443157.1 leukocyte receptor cluster (LRC) member 8 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.4156.1.A1_at,0.04098933,0.44710791,0.416866695,6.52667503,6.83528159,0.734469683,UP,3,3,gb:CN167165  DB_XREF=gi:46181595  DB_XREF=999278  TID=Ssc.27144.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.27144  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.21272.2.S1_at,0.041006193,0.44710791,0.416815754,4.09503953,5.01048785,0.400337107,UP,3,3,"gb:BF710106  DB_XREF=gi:12009583  DB_XREF=MI-P-AY1-nqb-d-12-0-UI.s1  CLONE=MI-P-AY1-nqb-d-12-0-UI  TID=Ssc.9284.1  CNT=10  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.9284  UG_TITLE=Transcribed locus, moderately similar to NP_083007.1 DNA segment, Chr 12, ERATO Doi 551, expressed (Mus musculus)  REP_ORG=S. scrofa"
Ssc.924.1.A1_at,0.041037971,0.44710791,0.416719803,3.54308155,4.76338292,0.295141207,UP,3,3,gb:BF712394  DB_XREF=gi:12011869  DB_XREF=MI-P-A3-adf-h-12-1-UM.s1  CLONE=MI-P-A3-adf-h-12-1-UM  TID=Ssc.7037.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.7037  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.2336.1.A1_at,0.041190072,0.447682201,0.416261416,4.8876324,5.47562979,0.555438498,UP,0,2,"gb:CF792451  DB_XREF=gi:37797012  DB_XREF=885384  TID=Ssc.22379.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.22379  UG_TITLE=Transcribed locus, highly similar to XP_059929.5 hypothetical protein LOC137886 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.22324.1.A1_at,0.041268485,0.447802528,0.416025659,5.50344716,5.81705647,0.73080449,UP,3,2,gb:CK459809  DB_XREF=gi:40831090  DB_XREF=930029  TID=Ssc.24937.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24937  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.11925.1.A1_at,0.041497235,0.448659792,0.415340047,1.7339123,3.25413275,0.218663677,UP,0,2,gb:AJ291440.1  DB_XREF=gi:15667393  TID=Ssc.15863.1  CNT=1  FEA=mRNA  TIER=ConsEnd  STK=0  LL=397233  UG_GENE=ART4  UG=Ssc.15863  UG_TITLE=Mono (ADP-ribosyl)transferase  DEF=Sus scrofa partial mRNA for mono (ADP-ribosyl)transferase (ART4 gene).  REP_ORG=S. scrofa
Ssc.29086.2.S1_a_at,0.041510884,0.448659792,0.415299239,6.99729659,7.46983557,0.623417413,UP,0,0,"gb:AW786671  DB_XREF=gi:7843447  DB_XREF=120038  TID=Ssc.21701.2  CNT=4  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.21701  UG_TITLE=Transcribed locus, highly similar to NP_004102.1 flap structure-specific endonuclease 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.19583.1.A1_at,0.041531678,0.448659792,0.41523709,2.85126163,4.27051998,0.241893351,UP,0,0,gb:BX666622  DB_XREF=gi:37856340  DB_XREF=BX666622  CLONE=scac0025i.a.19  TID=Ssc.22731.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.22731  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.12723.1.S1_at,0.041551182,0.448659792,0.41517882,5.31062788,5.76191566,0.636807555,UP,3,3,"gb:CB473380  DB_XREF=gi:29279766  DB_XREF=sn69_B12.f  TID=Ssc.1178.1  CNT=64  FEA=EST  TIER=Stack  STK=23  UG=Ssc.1178  UG_TITLE=Transcribed locus, moderately similar to NP_005736.3 B-cell receptor-associated protein 31 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.20424.2.S1_at,0.041641173,0.448919005,0.414910264,4.41662539,5.06985391,0.520363059,UP,0,0,"gb:CF365907  DB_XREF=gi:34168976  DB_XREF=836567  TID=Ssc.18927.1  CNT=13  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.18927  UG_TITLE=Transcribed locus, weakly similar to NP_113645.1 membrane-spanning 4-domains, subfamily A, member 8B (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.4324.2.A1_at,0.041701336,0.448919005,0.414730994,4.84336916,5.66353307,0.440359469,UP,0,0,"gb:CN069994  DB_XREF=gi:45846051  DB_XREF=857500  TID=Ssc.13859.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.13859  UG_TITLE=Transcribed locus, highly similar to NP_775259.1 cardiomyopathy associated 4 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.4893.1.S1_at,0.041724334,0.448919005,0.414662524,2.93740835,4.20319171,0.282018288,UP,3,3,gb:CO994073  DB_XREF=gi:51353347  DB_XREF=UMC-pd0fol-010-f03  TID=Ssc.30557.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.30557  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.13320.1.A1_at,0.041760779,0.448919005,0.414554084,6.60112028,7.04008729,0.644702048,UP,3,3,"gb:CN154208  DB_XREF=gi:46168638  DB_XREF=941404  TID=Ssc.17264.1  CNT=40  FEA=EST  TIER=Stack  STK=10  UG=Ssc.17264  UG_TITLE=Transcribed locus, highly similar to NP_005975.1 solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.23473.1.A1_at,0.041803314,0.448919005,0.414427624,7.91627753,8.14131991,0.798482378,UP,3,3,gb:CF365481  DB_XREF=gi:34168106  DB_XREF=836113  TID=Ssc.8560.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.8560  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.31154.1.S1_at,0.04198388,0.449744322,0.413891989,1.82463382,3.80436619,0.138106194,UP,0,0,"gb:CF368287  DB_XREF=gi:34173656  DB_XREF=852919  TID=Ssc.19457.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.19457  UG_TITLE=Transcribed locus, weakly similar to NP_077233.1 RIKEN cDNA 1700016D06 gene (Mus musculus)  REP_ORG=S. scrofa"
Ssc.29710.1.A1_at,0.042052806,0.449786677,0.413688037,7.1514848,7.46644934,0.729814753,UP,3,3,gb:CD572114  DB_XREF=gi:31663181  DB_XREF=PBL_14_E06  CLONE=PBL  TID=Ssc.17399.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.17399  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.1093.2.A1_at,0.042120523,0.449786677,0.413487936,5.49603835,5.92652113,0.650195118,UP,0,0,"gb:NM_214446.1  DB_XREF=gi:47523943  GEN=CGA  TID=Ssc.10499.1  CNT=21  FEA=FLmRNA  TIER=FL+Stack  STK=12  LL=406869  UG=Ssc.10499  DEF=Sus scrofa pituitary glycoprotein hormone alpha subunit (CGA), mRNA.  PROD=pituitary glycoprotein hormone alpha subunit  FL=gb:NM_214446.1  REP_ORG=S. scrofa"
Ssc.26277.1.S1_at,0.04217402,0.449786677,0.413330045,5.33533697,5.73727183,0.669024325,UP,2,2,"gb:AB050280  DB_XREF=gi:13805569  DB_XREF=AB050280  CLONE=D28PE02G10  TID=Ssc.5914.2  CNT=5  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.5914  UG_TITLE=Transcribed locus, highly similar to NP_001942.1 E2F transcription factor 5, p130-binding (Homo sapiens)  REP_ORG=S. scrofa"
SscAffx.28.1.S1_at,0.042307785,0.449786677,0.412935989,10.50655968,10.62208881,0.89089462,UP,3,3,"gb:BP461346  DB_XREF=gi:40478345  DB_XREF=BP461346  CLONE=OVRM10208G12  TID=Ssc.23732.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.23732  UG_TITLE=Transcribed locus, highly similar to NP_001015.1 ribosomal protein S21 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.10276.1.A1_at,0.042317264,0.449786677,0.412908104,6.55710879,6.87985354,0.724158672,UP,3,3,"gb:NM_214048.1  DB_XREF=gi:47522911  GEN=ARG1  TID=Ssc.170.1  CNT=28  FEA=FLmRNA  TIER=FL  STK=5  LL=397115  UG=Ssc.170  DEF=Sus scrofa arginase I (ARG1), mRNA.  PROD=arginase I  FL=gb:AY039112.1 gb:NM_214048.1  REP_ORG=S. scrofa"
Ssc.5637.1.S1_at,0.042420572,0.449786677,0.412604544,7.31624269,7.64425505,0.720354116,UP,0,0,gb:BQ600003  DB_XREF=gi:21546729  DB_XREF=MI-P-E6-ahq-f-12-1-UM.s1  CLONE=MI-P-E6-ahq-f-12-1-UM  TID=Ssc.8011.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.8011  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.8659.3.S1_at,0.042516122,0.449786677,0.412324332,2.63890093,3.90223605,0.282709582,UP,3,3,gb:BQ602931  DB_XREF=gi:21549657  DB_XREF=MI-P-NA-aes-b-11-1-UM.s1  CLONE=MI-P-NA-aes-b-11-1-UM  TID=Ssc.2567.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.2567  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.12171.1.A1_at,0.042525997,0.449786677,0.412295403,3.52393579,4.42209994,0.407316746,UP,1,1,"gb:AY484399.1  DB_XREF=gi:39980635  TID=Ssc.23792.1  CNT=1  FEA=mRNA  TIER=ConsEnd  STK=0  LL=396654  UG_GENE=AHR  UG=Ssc.23792  UG_TITLE=Aryl hydrocarbon receptor  DEF=Sus scrofa aryl hydrocarbon receptor mRNA, partial cds.  REP_ORG=S. scrofa"
Ssc.24841.1.S1_at,0.042541602,0.449786677,0.412249699,2.45812905,4.0108456,0.211672174,UP,1,2,gb:BF080707  DB_XREF=gi:10874537  DB_XREF=231693  TID=Ssc.3695.3  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.3695  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.7636.1.A1_at,0.042567188,0.449831149,0.412174792,2.40800359,3.44992489,0.352776241,UP,3,3,"gb:CF362328  DB_XREF=gi:34161882  DB_XREF=829596  TID=Ssc.22084.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.22084  UG_TITLE=Transcribed locus, moderately similar to NP_071748.1 O-sialoglycoprotein endopeptidase-like 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.6407.1.A1_at,0.042641268,0.449914555,0.411958127,5.96052463,6.5569575,0.550772814,UP,0,0,gb:BI182645  DB_XREF=gi:14657054  DB_XREF=UNL-P-FN-bn-c-02-0-UNL.s1  CLONE=UNL-P-FN-bn-c-02-0-UNL  TID=Ssc.20621.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.20621  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.6436.2.S1_at,0.042703577,0.449914555,0.411776133,7.36353411,7.94382069,0.559737934,UP,1,2,"gb:BI403258  DB_XREF=gi:15182319  DB_XREF=MI-P-CP1-nwn-e-06-0-UI.s1  CLONE=MI-P-CP1-nwn-e-06-0-UI  TID=Ssc.2605.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.2605  UG_TITLE=Transcribed locus, highly similar to NP_002019.1 farnesyltransferase, CAAX box, beta (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.6119.1.A1_at,0.042800394,0.450260236,0.41149379,5.97354424,7.01877589,0.351610359,UP,0,0,gb:BI185631  DB_XREF=gi:14660040  DB_XREF=UNL-P-FN-cz-h-01-0-UNL.s1  CLONE=UNL-P-FN-cz-h-01-0-UNL  TID=Ssc.11882.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.11882  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.9664.1.A1_at,0.043157213,0.45237711,0.410457825,2.84081414,4.19101835,0.259187327,UP,0,0,gb:CD572402  DB_XREF=gi:31663469  DB_XREF=PBL_21_D01  CLONE=PBL  TID=Ssc.15433.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.15433  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.29111.1.S1_at,0.043195125,0.45237711,0.410348177,5.10867553,5.5442913,0.646866224,UP,0,0,"gb:BF078051  DB_XREF=gi:10871881  DB_XREF=228293  TID=Ssc.6147.2  CNT=4  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.6147  UG_TITLE=Transcribed locus, highly similar to NP_055806.2 WD repeat and FYVE domain containing 3 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.16853.1.S1_at,0.043349621,0.453318196,0.409902182,5.3106776,6.04615271,0.479277695,UP,1,1,"gb:BX925727  DB_XREF=gi:41142575  DB_XREF=BX925727  CLONE=scan0020d.j.09  TID=Ssc.13176.1  CNT=12  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.13176  UG_TITLE=Transcribed locus, highly similar to NP_034028.1 coronin, actin binding protein 1A (Mus musculus)  REP_ORG=S. scrofa"
Ssc.30299.1.A1_at,0.043393302,0.453324359,0.409776327,5.01960492,5.55482519,0.585540299,UP,0,0,"gb:BP442060  DB_XREF=gi:40432127  DB_XREF=BP442060  CLONE=LVR010057B03  TID=Ssc.19765.2  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.19765  UG_TITLE=Transcribed locus, moderately similar to NP_835194.1 Rattus norvegicus Mtsg1 gene  REP_ORG=S. scrofa"
Ssc.10799.1.A1_at,0.043494384,0.454154851,0.409485493,3.54356246,4.17720574,0.53065495,UP,0,1,"gb:NM_213784.1  DB_XREF=gi:47523271  GEN=SIAT7B  TID=Ssc.23781.1  CNT=23  FEA=FLmRNA  TIER=FL  STK=1  LL=396676  UG=Ssc.23781  DEF=Sus scrofa beta-galactosamide alpha-2,6-sialyltransferase (SIAT7B), mRNA.  PROD=beta-galactosamide alpha-2,6-sialyltransferase  FL=gb:NM_213784.1  REP_ORG=S. scrofa"
Ssc.15769.1.S1_at,0.043664593,0.455028838,0.408997045,5.21297274,5.83519122,0.536752341,UP,0,1,"gb:BI180997  DB_XREF=gi:14655406  DB_XREF=UNL-P-F2-aa-b-06-0-UNL.s1  CLONE=UNL-P-F2-aa-b-06-0-UNL  TID=Ssc.17329.1  CNT=10  FEA=EST  TIER=Stack  STK=6  UG=Ssc.17329  UG_TITLE=Transcribed locus, weakly similar to NP_066553.2 NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.18165.1.S1_at,0.043804928,0.455621075,0.408595527,1.63004597,3.06680852,0.237696043,UP,3,2,"gb:BE749765  DB_XREF=gi:10163757  DB_XREF=200801  TID=Ssc.5086.1  CNT=15  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.5086  UG_TITLE=Transcribed locus, highly similar to NP_060580.2 docking protein 4 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.1458.4.A1_at,0.043844376,0.455621075,0.408482855,2.88875771,4.51283801,0.197092858,UP,3,3,"gb:BI184574  DB_XREF=gi:14658983  DB_XREF=UNL-P-FN-cp-f-03-0-UNL.s1  CLONE=UNL-P-FN-cp-f-03-0-UNL  TID=Ssc.8524.1  CNT=12  FEA=EST  TIER=Stack  STK=6  UG=Ssc.8524  UG_TITLE=Transcribed locus, moderately similar to NP_060875.1 hypothetical protein, clone 2746033 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.7508.2.A1_at,0.043933782,0.455621075,0.408227807,6.13073824,6.35169585,0.801750666,UP,3,3,gb:CF366273  DB_XREF=gi:34169698  DB_XREF=836974  TID=Ssc.19188.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.19188  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.19393.1.S1_at,0.044136526,0.456779486,0.407651048,2.60231177,4.12048694,0.219111363,UP,1,0,gb:BF443615  DB_XREF=gi:11503707  DB_XREF=261169  TID=Ssc.30023.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.30023  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.13932.1.S1_at,0.04420522,0.457265496,0.407456134,4.63599186,5.30571249,0.511851554,UP,3,3,gb:CK465023  DB_XREF=gi:40836304  DB_XREF=936091  TID=Ssc.20033.1  CNT=16  FEA=EST  TIER=Stack  STK=8  UG=Ssc.20033  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.11270.1.S1_at,0.044233494,0.457333122,0.407375982,10.09560076,10.14847812,0.948496329,UP,3,3,gb:CK449997  DB_XREF=gi:40797211  DB_XREF=893608  TID=Ssc.11630.1  CNT=15  FEA=mRNA  TIER=Stack  STK=6  LL=397015  UG_GENE=PTTG  UG=Ssc.11630  UG_TITLE=Pituitary tumor-transforming protein  REP_ORG=S. scrofa
Ssc.13323.1.A1_at,0.044325484,0.457609604,0.407115504,3.48051249,4.2328401,0.471268346,UP,3,3,"gb:CN029478  DB_XREF=gi:48724014  DB_XREF=UMC-pblivp1-018-g10  TID=Ssc.11889.1  CNT=32  FEA=EST  TIER=Stack  STK=10  UG=Ssc.11889  UG_TITLE=Transcribed locus, highly similar to NP_006808.1 chromosome 12 open reading frame 8 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.26522.1.A1_at,0.044567277,0.458814003,0.406432997,1.71572107,3.19593425,0.227589166,UP,3,3,"gb:CN160927  DB_XREF=gi:46175357  DB_XREF=950164  TID=Ssc.6526.3  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.6526  UG_TITLE=Transcribed locus, highly similar to NP_006717.1 LPS-responsive vesicle trafficking, beach and anchor containing (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.1802.1.S1_at,0.044647603,0.458814003,0.406206949,7.43820664,7.72716741,0.74904159,UP,3,3,gb:CF360511  DB_XREF=gi:34158300  DB_XREF=821851  TID=Ssc.5318.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.5318  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.2033.1.S1_at,0.04468202,0.458814003,0.406110199,5.66373932,6.30555035,0.526338346,UP,3,3,"gb:CO952385  DB_XREF=gi:51329386  DB_XREF=UMC-pfeto1-003-d06  TID=Ssc.22719.1  CNT=17  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.22719  UG_TITLE=Transcribed locus, highly similar to NP_004076.1 translocase of inner mitochondrial membrane 8 homolog A (yeast) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.31074.2.S1_at,0.044792608,0.459255467,0.405799745,5.25263475,5.69270646,0.643990239,UP,0,0,gb:CK456532  DB_XREF=gi:40803746  DB_XREF=917215  TID=Ssc.24108.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.24108  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
